uf;anomes;valor;regiao
Sergipe;202202;12875388.79;Nordeste
Bahia;202202;97649784.11;Nordeste
Minas Gerais;202202;186289940.14;Sudeste
Espírito Santo;202202;42692244.73;Sudeste
Rio de Janeiro;202202;100941130.88;Sudeste
São Paulo;202202;337668047.47;Sudeste
Paraná;202202;127290629.37;Sul
Santa Catarina;202202;75735835.54;Sul
Rio Grande do Sul;202202;105941190.18;Sul
Mato Grosso do Sul;202202;24128183.59;Centro-Oeste
Mato Grosso;202202;22478819.19;Centro-Oeste
Goiás;202202;41940070.89;Centro-Oeste
Distrito Federal;202202;24404092.99;Centro-Oeste
Rondônia;202203;12174377.23;Norte
Acre;202203;3584824.97;Norte
Amazonas;202203;19742224.74;Norte
Roraima;202203;3328597.91;Norte
Pará;202203;43896922.49;Norte
Amapá;202203;2665227.92;Norte
Tocantins;202203;7720673.4;Norte
Maranhão;202203;37036192.67;Nordeste
Piauí;202203;20229120.79;Nordeste
Ceará;202203;58789242.03;Nordeste
Rio Grande do Norte;202203;25131683.56;Nordeste
Paraíba;202203;26644527.71;Nordeste
Pernambuco;202203;79643928.87;Nordeste
Alagoas;202203;17762897.27;Nordeste
Sergipe;202203;12271164.6;Nordeste
Bahia;202203;95476826.39;Nordeste
Minas Gerais;202203;191742707.12;Sudeste
Espírito Santo;202203;36142722.23;Sudeste
Rio de Janeiro;202203;101374777.64;Sudeste
São Paulo;202203;346407689.62;Sudeste
Paraná;202203;136142150.88;Sul
Santa Catarina;202203;74694328.9;Sul
Rio Grande do Sul;202203;108320125.66;Sul
Mato Grosso do Sul;202203;24661147.46;Centro-Oeste
Mato Grosso;202203;20637629.41;Centro-Oeste
Goiás;202203;42007056.59;Centro-Oeste
Distrito Federal;202203;26033330.63;Centro-Oeste
Rondônia;202204;11121899.06;Norte
Acre;202204;3791898.2;Norte
Amazonas;202204;18984786.74;Norte
Roraima;202204;3720357.38;Norte
Pará;202204;47121364.62;Norte
Amapá;202204;3018714.28;Norte
Tocantins;202204;8478021.84;Norte
Maranhão;202204;36737912.51;Nordeste
Piauí;202204;20192053.55;Nordeste
Ceará;202204;59913710.12;Nordeste
Rio Grande do Norte;202204;25636508.71;Nordeste
Paraíba;202204;24414923.29;Nordeste
Pernambuco;202204;80150382.11;Nordeste
Alagoas;202204;16648360.22;Nordeste
Sergipe;202204;11937352.31;Nordeste
Bahia;202204;86355731.53;Nordeste
Minas Gerais;202204;184249360.64;Sudeste
Espírito Santo;202204;36654340.06;Sudeste
Rio de Janeiro;202204;102932275.96;Sudeste
São Paulo;202204;331962765.25;Sudeste
Paraná;202204;133796827.91;Sul
Santa Catarina;202204;71895120.75;Sul
Rio Grande do Sul;202204;103645607.66;Sul
Mato Grosso do Sul;202204;21750040.92;Centro-Oeste
Mato Grosso;202204;18591446.73;Centro-Oeste
Goiás;202204;41114838.46;Centro-Oeste
Distrito Federal;202204;25430770.37;Centro-Oeste
Rondônia;202205;10347874.99;Norte
Acre;202205;4523687.48;Norte
Amazonas;202205;20497811.6;Norte
Roraima;202205;4057891.01;Norte
Pará;202205;45525979.99;Norte
Amapá;202205;2901502.47;Norte
Tocantins;202205;8686205.22;Norte
Maranhão;202205;38484280.22;Nordeste
Piauí;202205;21111589.74;Nordeste
Ceará;202205;60553184.76;Nordeste
Rio Grande do Norte;202205;27946220.13;Nordeste
Paraíba;202205;24691345.22;Nordeste
Pernambuco;202205;80064922.64;Nordeste
Alagoas;202205;16990612.79;Nordeste
Sergipe;202205;12964536.18;Nordeste
Bahia;202205;80253694.63;Nordeste
Minas Gerais;202205;192733033.07;Sudeste
Espírito Santo;202205;32412744.52;Sudeste
Rio de Janeiro;202205;110539539.27;Sudeste
São Paulo;202205;336747530.64;Sudeste
Paraná;202205;142760156.85;Sul
Santa Catarina;202205;75543719.83;Sul
Rio Grande do Sul;202205;106122755.51;Sul
Mato Grosso do Sul;202205;19048954.39;Centro-Oeste
Mato Grosso;202205;20391190.89;Centro-Oeste
Goiás;202205;42762295.36;Centro-Oeste
Distrito Federal;202205;25487401.11;Centro-Oeste
Rondônia;202206;8671261.99;Norte
Acre;202206;2978062.37;Norte
Amazonas;202206;16096601.99;Norte
Roraima;202206;497359.98;Norte
Pará;202206;44826329.15;Norte
Amapá;202206;2986470.21;Norte
Tocantins;202206;8256949.65;Norte
Maranhão;202206;36297713.29;Nordeste
Piauí;202206;18827835.5;Nordeste
Ceará;202206;61959531.04;Nordeste
Rio Grande do Norte;202206;27082376.02;Nordeste
Paraíba;202206;22645026.2;Nordeste
Pernambuco;202206;74127024.87;Nordeste
Alagoas;202206;15773725.44;Nordeste
Sergipe;202206;11677930.85;Nordeste
Bahia;202206;80753388.33;Nordeste
Minas Gerais;202206;185577723.85;Sudeste
Espírito Santo;202206;36357328.86;Sudeste
Rio de Janeiro;202206;104195029.84;Sudeste
São Paulo;202206;326460146.82;Sudeste
Paraná;202206;132977819.52;Sul
Santa Catarina;202206;73647159.32;Sul
Rio Grande do Sul;202206;106598349.58;Sul
Mato Grosso do Sul;202206;25846402.89;Centro-Oeste
Mato Grosso;202206;18615053.04;Centro-Oeste
Goiás;202206;37974022.41;Centro-Oeste
Distrito Federal;202206;23294545.34;Centro-Oeste
Rondônia;202207;9864471.65;Norte
Acre;202207;2802612.38;Norte
Amazonas;202207;21996502.4;Norte
Roraima;202207;3454826.85;Norte
Pará;202207;46667050.15;Norte
Amapá;202207;2965227.79;Norte
Tocantins;202207;8379643.3;Norte
Maranhão;202207;39760287.4;Nordeste
Piauí;202207;22532119.23;Nordeste
Ceará;202207;61475329.2;Nordeste
Rio Grande do Norte;202207;27513087.63;Nordeste
Paraíba;202207;23717142.19;Nordeste
Pernambuco;202207;79811897.9;Nordeste
Alagoas;202207;17581695.63;Nordeste
Sergipe;202207;14051490.56;Nordeste
Bahia;202207;85083150.34;Nordeste
Minas Gerais;202207;196915183.42;Sudeste
Espírito Santo;202207;37842216.51;Sudeste
Rio de Janeiro;202207;106977380.04;Sudeste
São Paulo;202207;361468290.74;Sudeste
Paraná;202207;139709260.81;Sul
Santa Catarina;202207;81739749.45;Sul
Rio Grande do Sul;202207;108717168.2;Sul
Mato Grosso do Sul;202207;24641940.71;Centro-Oeste
Mato Grosso;202207;17717900.59;Centro-Oeste
Goiás;202207;46164287.76;Centro-Oeste
Distrito Federal;202207;25729397.43;Centro-Oeste
Rondônia;202208;9145590.72;Norte
Acre;202208;3793316.97;Norte
Amazonas;202208;20890677.33;Norte
Roraima;202208;4595040.09;Norte
Pará;202208;47567489.78;Norte
Amapá;202208;3203395.22;Norte
Tocantins;202208;7680376.27;Norte
Maranhão;202208;38607141.98;Nordeste
Piauí;202208;20681351.22;Nordeste
Ceará;202208;64243793.13;Nordeste
Rio Grande do Norte;202208;27478307.74;Nordeste
Paraíba;202208;23598900.04;Nordeste
Pernambuco;202208;83909145.85;Nordeste
Alagoas;202208;18631249.32;Nordeste
Sergipe;202208;13529224.62;Nordeste
Bahia;202208;92596163.23;Nordeste
Minas Gerais;202208;207935240.1;Sudeste
Espírito Santo;202208;33056677.53;Sudeste
Rio de Janeiro;202208;114375336.4;Sudeste
São Paulo;202208;363327267.09;Sudeste
Paraná;202208;142173914.39;Sul
Santa Catarina;202208;82936930.31;Sul
Rio Grande do Sul;202208;111840092.46;Sul
Mato Grosso do Sul;202208;25443001.91;Centro-Oeste
Mato Grosso;202208;20291725.91;Centro-Oeste
Goiás;202208;44552064.21;Centro-Oeste
Distrito Federal;202208;30312743.67;Centro-Oeste
Rondônia;202209;10292958.39;Norte
Acre;202209;3310293.3;Norte
Amazonas;202209;23220479.51;Norte
Roraima;202209;4798584.89;Norte
Pará;202209;45605613.84;Norte
Amapá;202209;2747533.17;Norte
Tocantins;202209;7987467.33;Norte
Maranhão;202209;37291815.41;Nordeste
Piauí;202209;20853615.4;Nordeste
Ceará;202209;58053631.24;Nordeste
Rio Grande do Norte;202209;28252314.28;Nordeste
Paraíba;202209;22515203.11;Nordeste
Pernambuco;202209;78260631.01;Nordeste
Alagoas;202209;18356699.89;Nordeste
Sergipe;202209;12646333.0;Nordeste
Bahia;202209;94378920.91;Nordeste
Minas Gerais;202209;199761976.39;Sudeste
Espírito Santo;202209;35064944.27;Sudeste
Rio de Janeiro;202209;110950597.23;Sudeste
São Paulo;202209;366905789.58;Sudeste
Paraná;202209;144271711.16;Sul
Santa Catarina;202209;80816423.65;Sul
Rio Grande do Sul;202209;112562362.41;Sul
Mato Grosso do Sul;202209;25387432.74;Centro-Oeste
Mato Grosso;202209;20601192.84;Centro-Oeste
Goiás;202209;44129768.47;Centro-Oeste
Distrito Federal;202209;27630817.49;Centro-Oeste
Rondônia;202210;9160542.91;Norte
Acre;202210;3511587.05;Norte
Amazonas;202210;19812852.83;Norte
Roraima;202210;4401306.6;Norte
Pará;202210;46123438.01;Norte
Amapá;202210;3284950.01;Norte
Tocantins;202210;8353313.15;Norte
Maranhão;202210;37659967.51;Nordeste
Piauí;202210;19848979.0;Nordeste
Ceará;202210;62349453.13;Nordeste
Rio Grande do Norte;202210;28515166.39;Nordeste
Paraíba;202210;21169407.08;Nordeste
Pernambuco;202210;75616230.97;Nordeste
Alagoas;202210;18639272.92;Nordeste
Sergipe;202210;14975795.89;Nordeste
Bahia;202210;93114566.14;Nordeste
Minas Gerais;202210;197705461.34;Sudeste
Espírito Santo;202210;35650996.73;Sudeste
Rio de Janeiro;202210;111317799.03;Sudeste
São Paulo;202210;370183562.25;Sudeste
Paraná;202210;145798083.67;Sul
Santa Catarina;202210;82621646.43;Sul
Rio Grande do Sul;202210;114516900.72;Sul
Mato Grosso do Sul;202210;24437535.72;Centro-Oeste
Mato Grosso;202210;20767569.22;Centro-Oeste
Goiás;202210;43987733.78;Centro-Oeste
Distrito Federal;202210;28363820.55;Centro-Oeste
Rondônia;202211;9324183.87;Norte
Acre;202211;4110985.51;Norte
Amazonas;202211;20560202.05;Norte
Roraima;202211;4173265.49;Norte
Pará;202211;43722432.96;Norte
Amapá;202211;2772076.15;Norte
Tocantins;202211;7626080.61;Norte
Maranhão;202211;36448487.74;Nordeste
Piauí;202211;19660942.57;Nordeste
Ceará;202211;60222157.55;Nordeste
Rio Grande do Norte;202211;29471167.22;Nordeste
Paraíba;202211;21881545.54;Nordeste
Pernambuco;202211;74242242.4;Nordeste
Alagoas;202211;18594702.22;Nordeste
Sergipe;202211;13573276.42;Nordeste
Bahia;202211;88526866.32;Nordeste
Minas Gerais;202211;194518172.18;Sudeste
Espírito Santo;202211;35871879.3;Sudeste
Rio de Janeiro;202211;107642426.47;Sudeste
São Paulo;202211;356542924.4;Sudeste
Paraná;202211;129855130.82;Sul
Santa Catarina;202211;81482465.89;Sul
Rio Grande do Sul;202211;107815960.43;Sul
Mato Grosso do Sul;202211;24198203.65;Centro-Oeste
Mato Grosso;202211;20468835.81;Centro-Oeste
Goiás;202211;43053282.78;Centro-Oeste
Distrito Federal;202211;26501499.19;Centro-Oeste
Rondônia;202212;11135187.34;Norte
Acre;202212;3999023.9;Norte
Amazonas;202212;22174482.71;Norte
Roraima;202212;4416030.67;Norte
Pará;202212;44491250.98;Norte
Amapá;202212;3339803.63;Norte
Tocantins;202212;8840230.56;Norte
Maranhão;202212;37859192.93;Nordeste
Piauí;202212;20942972.15;Nordeste
Ceará;202212;62702932.76;Nordeste
Rio Grande do Norte;202212;25292072.19;Nordeste
Paraíba;202212;24039457.03;Nordeste
Pernambuco;202212;84015438.46;Nordeste
Alagoas;202212;18385320.16;Nordeste
Sergipe;202212;12764423.16;Nordeste
Bahia;202212;88458658.89;Nordeste
Minas Gerais;202212;207421645.11;Sudeste
Espírito Santo;202212;34702585.6;Sudeste
Rio de Janeiro;202212;107407250.87;Sudeste
São Paulo;202212;351265367.19;Sudeste
Paraná;202212;151285152.55;Sul
Santa Catarina;202212;81781615.96;Sul
Rio Grande do Sul;202212;109417240.51;Sul
Mato Grosso do Sul;202212;24267531.21;Centro-Oeste
Mato Grosso;202212;19827952.2;Centro-Oeste
Goiás;202212;43628424.21;Centro-Oeste
Distrito Federal;202212;24624644.72;Centro-Oeste
Rondônia;202301;10263836.8;Norte
Acre;202301;3492410.89;Norte
Amazonas;202301;20597021.6;Norte
Roraima;202301;4486756.39;Norte
Pará;202301;46259552.3;Norte
Amapá;202301;3416814.67;Norte
Tocantins;202301;8967053.57;Norte
Maranhão;202301;39783421.29;Nordeste
Piauí;202301;22038805.71;Nordeste
Ceará;202301;61623857.38;Nordeste
Rio Grande do Norte;202301;25389465.66;Nordeste
Paraíba;202301;23368051.01;Nordeste
Pernambuco;202301;76854391.09;Nordeste
Alagoas;202301;18433267.97;Nordeste
Sergipe;202301;14009892.06;Nordeste
Bahia;202301;90289004.25;Nordeste
Minas Gerais;202301;194617739.94;Sudeste
Espírito Santo;202301;39343631.4;Sudeste
Rio de Janeiro;202301;107582770.64;Sudeste
São Paulo;202301;356626278.7;Sudeste
Paraná;202301;138757580.77;Sul
Santa Catarina;202301;80380827.11;Sul
Rio Grande do Sul;202301;111659793.92;Sul
Mato Grosso do Sul;202301;25183752.55;Centro-Oeste
Mato Grosso;202301;18165188.61;Centro-Oeste
Goiás;202301;45829294.97;Centro-Oeste
Distrito Federal;202301;25416870.43;Centro-Oeste
Rondônia;202302;8637106.9;Norte
Acre;202302;4261938.15;Norte
Amazonas;202302;16606238.1;Norte
Roraima;202302;3887376.46;Norte
Pará;202302;46373528.44;Norte
Amapá;202302;2961230.08;Norte
Tocantins;202302;8549076.12;Norte
Maranhão;202302;36849374.36;Nordeste
Piauí;202302;19366405.11;Nordeste
Ceará;202302;58288959.81;Nordeste
Rio Grande do Norte;202302;24853410.79;Nordeste
Paraíba;202302;24582277.1;Nordeste
Pernambuco;202302;71057570.0;Nordeste
Alagoas;202302;15795651.26;Nordeste
Sergipe;202302;12484271.63;Nordeste
Bahia;202302;84982362.34;Nordeste
Minas Gerais;202302;179424590.62;Sudeste
Espírito Santo;202302;33286119.69;Sudeste
Rio de Janeiro;202302;99096733.34;Sudeste
São Paulo;202302;335629831.89;Sudeste
Paraná;202302;136828711.93;Sul
Santa Catarina;202302;80721807.34;Sul
Rio Grande do Sul;202302;99589870.33;Sul
Mato Grosso do Sul;202302;24508900.44;Centro-Oeste
Mato Grosso;202302;20214897.32;Centro-Oeste
Goiás;202302;43517545.02;Centro-Oeste
Distrito Federal;202302;24346232.16;Centro-Oeste
Rondônia;202303;11221375.96;Norte
Acre;202303;4927482.49;Norte
Amazonas;202303;21640609.7;Norte
Roraima;202303;4597297.19;Norte
Pará;202303;47376878.7;Norte
Amapá;202303;4181125.31;Norte
Tocantins;202303;8650443.54;Norte
Maranhão;202303;38008746.95;Nordeste
Piauí;202303;22747749.86;Nordeste
Ceará;202303;61739907.83;Nordeste
Rio Grande do Norte;202303;26807380.87;Nordeste
Paraíba;202303;26255375.82;Nordeste
Pernambuco;202303;81990372.67;Nordeste
Alagoas;202303;17971843.17;Nordeste
Sergipe;202303;14719276.89;Nordeste
Bahia;202303;91954753.61;Nordeste
Minas Gerais;202303;211803367.49;Sudeste
Espírito Santo;202303;40177196.51;Sudeste
Rio de Janeiro;202303;113917757.05;Sudeste
São Paulo;202303;378310548.91;Sudeste
Paraná;202303;148657480.19;Sul
Santa Catarina;202303;82616930.11;Sul
Rio Grande do Sul;202303;111407033.88;Sul
Mato Grosso do Sul;202303;27007248.29;Centro-Oeste
Mato Grosso;202303;22427132.95;Centro-Oeste
Goiás;202303;47727999.16;Centro-Oeste
Distrito Federal;202303;31525131.65;Centro-Oeste
Rondônia;202304;10475614.21;Norte
Acre;202304;4701182.54;Norte
Amazonas;202304;19551460.68;Norte
Roraima;202304;4456289.66;Norte
Pará;202304;47860117.17;Norte
Amapá;202304;4087811.85;Norte
Tocantins;202304;10016555.55;Norte
Maranhão;202304;36118437.2;Nordeste
Piauí;202304;20132369.89;Nordeste
Ceará;202304;63864065.97;Nordeste
Rio Grande do Norte;202304;27155476.09;Nordeste
Paraíba;202304;26369220.19;Nordeste
Pernambuco;202304;75818481.19;Nordeste
Alagoas;202304;16187302.82;Nordeste
Sergipe;202304;13520882.34;Nordeste
Bahia;202304;90354662.98;Nordeste
Minas Gerais;202304;197315604.5;Sudeste
Espírito Santo;202304;37443790.64;Sudeste
Rio de Janeiro;202304;108881458.89;Sudeste
São Paulo;202304;354688774.53;Sudeste
Paraná;202304;142068797.99;Sul
Santa Catarina;202304;81971927.55;Sul
Rio Grande do Sul;202304;106960121.59;Sul
Mato Grosso do Sul;202304;26833537.85;Centro-Oeste
Mato Grosso;202304;21432704.88;Centro-Oeste
Goiás;202304;46249535.13;Centro-Oeste
Distrito Federal;202304;27771530.46;Centro-Oeste
Rondônia;202305;13767058.64;Norte
Acre;202305;4845006.75;Norte
Amazonas;202305;21710028.09;Norte
Roraima;202305;4435042.77;Norte
Pará;202305;46925899.02;Norte
Amapá;202305;6327228.14;Norte
Tocantins;202305;11471603.73;Norte
Maranhão;202305;38311853.68;Nordeste
Piauí;202305;22614251.89;Nordeste
Ceará;202305;65268012.63;Nordeste
Rio Grande do Norte;202305;27824136.43;Nordeste
Paraíba;202305;25054233.04;Nordeste
Pernambuco;202305;81707615.8;Nordeste
Alagoas;202305;18390940.37;Nordeste
Sergipe;202305;15764165.78;Nordeste
Bahia;202305;99751740.98;Nordeste
Minas Gerais;202305;210658033.28;Sudeste
Espírito Santo;202305;39752890.96;Sudeste
Rio de Janeiro;202305;118845758.02;Sudeste
São Paulo;202305;365736576.06;Sudeste
Paraná;202305;151663502.33;Sul
Santa Catarina;202305;86601553.55;Sul
Rio Grande do Sul;202305;112385822.04;Sul
Mato Grosso do Sul;202305;26973943.11;Centro-Oeste
Mato Grosso;202305;23431985.13;Centro-Oeste
Goiás;202305;50235627.95;Centro-Oeste
Distrito Federal;202305;27495227.73;Centro-Oeste
Rondônia;202306;11273846.83;Norte
Acre;202306;5124899.0;Norte
Amazonas;202306;22198453.04;Norte
Roraima;202306;3817361.58;Norte
Pará;202306;45938305.83;Norte
Amapá;202306;3497928.26;Norte
Tocantins;202306;9213748.9;Norte
Maranhão;202306;38558293.3;Nordeste
Piauí;202306;22927380.71;Nordeste
Ceará;202306;63421142.25;Nordeste
Rio Grande do Norte;202306;32825468.35;Nordeste
Paraíba;202306;23334471.42;Nordeste
Pernambuco;202306;83415737.37;Nordeste
Alagoas;202306;19099860.12;Nordeste
Sergipe;202306;14611513.98;Nordeste
Bahia;202306;97345020.68;Nordeste
Minas Gerais;202306;215485821.01;Sudeste
Espírito Santo;202306;42308059.37;Sudeste
Rio de Janeiro;202306;118887816.16;Sudeste
São Paulo;202306;388449616.64;Sudeste
Paraná;202306;146418150.35;Sul
Santa Catarina;202306;87833018.53;Sul
Rio Grande do Sul;202306;113809028.3;Sul
Mato Grosso do Sul;202306;26354221.47;Centro-Oeste
Mato Grosso;202306;24728541.29;Centro-Oeste
Goiás;202306;44674462.22;Centro-Oeste
Distrito Federal;202306;28258576.0;Centro-Oeste
Rondônia;202307;12443977.87;Norte
Acre;202307;5692793.93;Norte
Amazonas;202307;24809424.63;Norte
Roraima;202307;4040988.99;Norte
Pará;202307;54094884.03;Norte
Amapá;202307;5812495.72;Norte
Tocantins;202307;8917570.89;Norte
Maranhão;202307;41480724.43;Nordeste
Piauí;202307;23012661.22;Nordeste
Ceará;202307;64067527.8;Nordeste
Rio Grande do Norte;202307;29580008.07;Nordeste
Paraíba;202307;30188993.41;Nordeste
Pernambuco;202307;83627701.16;Nordeste
Alagoas;202307;20092252.78;Nordeste
Sergipe;202307;15159379.45;Nordeste
Bahia;202307;107185265.35;Nordeste
Minas Gerais;202307;218556887.17;Sudeste
Espírito Santo;202307;39903089.56;Sudeste
Rio de Janeiro;202307;125082533.64;Sudeste
São Paulo;202307;385860970.99;Sudeste
Paraná;202307;149752328.89;Sul
Santa Catarina;202307;87535632.27;Sul
Rio Grande do Sul;202307;116985178.63;Sul
Mato Grosso do Sul;202307;26569066.08;Centro-Oeste
Mato Grosso;202307;24130933.81;Centro-Oeste
Goiás;202307;53622374.91;Centro-Oeste
Distrito Federal;202307;29034177.33;Centro-Oeste
Rondônia;202308;13054654.77;Norte
Acre;202308;4561281.78;Norte
Amazonas;202308;25005960.66;Norte
Roraima;202308;4766375.31;Norte
Pará;202308;50116544.12;Norte
Amapá;202308;3503666.51;Norte
Tocantins;202308;9627055.69;Norte
Maranhão;202308;39498590.66;Nordeste
Piauí;202308;22561338.38;Nordeste
Ceará;202308;63978271.88;Nordeste
Rio Grande do Norte;202308;32464805.34;Nordeste
Paraíba;202308;28921152.61;Nordeste
Pernambuco;202308;91288786.53;Nordeste
Alagoas;202308;21017662.49;Nordeste
Sergipe;202308;15943535.13;Nordeste
Bahia;202308;104400052.05;Nordeste
Minas Gerais;202308;224381711.12;Sudeste
Espírito Santo;202308;42987853.75;Sudeste
Rio de Janeiro;202308;125349945.68;Sudeste
São Paulo;202308;404744754.97;Sudeste
Paraná;202308;156740980.71;Sul
Santa Catarina;202308;92610928.13;Sul
Rio Grande do Sul;202308;120027121.08;Sul
Mato Grosso do Sul;202308;27768462.56;Centro-Oeste
Mato Grosso;202308;22608901.38;Centro-Oeste
Goiás;202308;51008354.28;Centro-Oeste
Distrito Federal;202308;30961244.28;Centro-Oeste
Rondônia;202309;11274549.92;Norte
Acre;202309;4019181.11;Norte
Amazonas;202309;17522338.72;Norte
Roraima;202309;1679849.33;Norte
Pará;202309;51268388.79;Norte
Amapá;202309;3218091.37;Norte
Tocantins;202309;9418896.52;Norte
Maranhão;202309;41557159.98;Nordeste
Piauí;202309;24604607.4;Nordeste
Ceará;202309;64111373.63;Nordeste
Rio Grande do Norte;202309;29353722.25;Nordeste
Paraíba;202309;28752456.3;Nordeste
Pernambuco;202309;82448334.87;Nordeste
Alagoas;202309;21025308.89;Nordeste
Sergipe;202309;15149189.3;Nordeste
Bahia;202309;98641078.45;Nordeste
Minas Gerais;202309;215446762.43;Sudeste
Espírito Santo;202309;40086140.31;Sudeste
Rio de Janeiro;202309;128005946.11;Sudeste
São Paulo;202309;379261589.32;Sudeste
Paraná;202309;154105596.28;Sul
Santa Catarina;202309;89581734.43;Sul
Rio Grande do Sul;202309;116546657.8;Sul
Mato Grosso do Sul;202309;28200723.03;Centro-Oeste
Mato Grosso;202309;23329871.28;Centro-Oeste
Goiás;202309;49885683.22;Centro-Oeste
Distrito Federal;202309;31610313.47;Centro-Oeste
Rondônia;202310;12082214.04;Norte
Acre;202310;4150926.64;Norte
Amazonas;202310;19613290.58;Norte
Roraima;202310;2443674.72;Norte
Pará;202310;50646320.52;Norte
Amapá;202310;3361503.59;Norte
Tocantins;202310;9147983.05;Norte
Maranhão;202310;39984105.23;Nordeste
Piauí;202310;22561682.28;Nordeste
Ceará;202310;66970351.6;Nordeste
Rio Grande do Norte;202310;30169355.5;Nordeste
